event_id,customer_id,event_type,event_timestamp,channel,category,device
EVT005260,CUST00265,signup,2024-11-30T14:04:00,referral,sport,mobile
EVT005261,CUST00181,checkout_start,2025-06-15T21:28:00,paid_search,electronics,mobile
EVT005262,CUST00463,checkout_start,2025-04-28T14:47:00,referral,beauty,mobile
EVT005263,CUST00388,page_view,2025-11-11T06:04:00,email,sport,mobile
EVT005264,CUST00123,signup,2024-08-24T00:34:00,social,fashion,mobile
EVT005265,CUST00028,checkout_start,2025-03-02T23:49:00,referral,home,tablet
EVT005266,CUST00426,signup,2024-04-07T00:15:00,organic,sport,mobile
EVT005267,CUST00125,checkout_start,2025-05-19T09:35:00,organic,electronics,mobile
EVT005268,CUST00067,checkout_start,2025-01-08T16:09:00,organic,home,mobile
EVT005269,CUST00279,add_to_cart,2024-10-30T14:02:00,referral,home,desktop
EVT005270,CUST00033,purchase,2025-12-02T20:35:00,referral,beauty,tablet
EVT005271,CUST00406,page_view,2024-11-30T05:48:00,email,sport,tablet
EVT005272,CUST00294,add_to_cart,2025-01-04T00:13:00,organic,home,mobile
EVT005273,CUST00330,checkout_start,2025-11-09T21:31:00,paid_search,fashion,desktop
EVT005274,CUST00157,purchase,2025-04-03T03:02:00,email,electronics,mobile
EVT005275,CUST00413,purchase,2024-08-29T09:53:00,organic,electronics,mobile
EVT005276,CUST00323,page_view,2024-07-20T03:12:00,paid_search,home,desktop
EVT005277,CUST00171,add_to_cart,2025-05-04T18:19:00,organic,beauty,mobile
EVT005278,CUST00351,signup,2024-04-13T21:14:00,email,beauty,tablet
EVT005279,CUST00238,purchase,2024-05-03T21:05:00,social,electronics,tablet
EVT005280,CUST00268,purchase,2024-11-30T18:35:00,referral,beauty,desktop
EVT005281,CUST00217,checkout_start,2025-09-20T23:28:00,organic,fashion,tablet
EVT005282,CUST00246,add_to_cart,2025-09-24T21:04:00,paid_search,sport,tablet
EVT005283,CUST00044,signup,2025-03-09T18:14:00,social,fashion,mobile
EVT005284,CUST00143,page_view,2025-08-19T15:14:00,email,home,mobile
EVT005285,CUST00301,signup,2025-03-29T10:21:00,social,sport,mobile
EVT005286,CUST00331,checkout_start,2025-12-20T23:14:00,organic,sport,tablet
EVT005287,CUST00461,purchase,2024-07-25T15:37:00,email,electronics,mobile
EVT005288,CUST00321,purchase,2025-06-19T11:56:00,email,sport,desktop
EVT005289,CUST00318,signup,2025-08-31T18:06:00,email,fashion,tablet
EVT005290,CUST00201,checkout_start,2025-05-22T01:23:00,email,sport,mobile
EVT005291,CUST00393,purchase,2024-06-09T18:11:00,organic,sport,desktop
EVT005292,CUST00129,signup,2024-09-03T13:14:00,email,beauty,desktop
EVT005293,CUST00005,purchase,2024-12-21T01:47:00,organic,home,mobile
EVT005294,CUST00235,add_to_cart,2024-12-29T21:17:00,organic,home,desktop
EVT005295,CUST00350,add_to_cart,2025-05-21T23:21:00,email,home,desktop
EVT005296,CUST00480,signup,2025-01-12T14:48:00,referral,beauty,desktop
EVT005297,CUST00240,signup,2026-02-15T16:34:00,paid_search,fashion,mobile
EVT005298,CUST00391,purchase,2025-02-17T23:02:00,paid_search,electronics,desktop
EVT005299,CUST00012,page_view,2025-03-10T15:48:00,organic,fashion,desktop
EVT005300,CUST00207,checkout_start,2024-11-11T22:28:00,social,sport,tablet
EVT005301,CUST00008,page_view,2025-05-28T03:56:00,email,sport,desktop
EVT005302,CUST00210,purchase,2025-10-29T02:33:00,email,home,mobile
EVT005303,CUST00492,checkout_start,2024-11-12T04:49:00,email,beauty,mobile
EVT005304,CUST00357,purchase,2024-11-07T18:35:00,social,electronics,mobile
EVT005305,CUST00413,purchase,2024-08-27T03:32:00,social,electronics,mobile
EVT005306,CUST00125,page_view,2025-01-06T10:29:00,email,home,mobile
EVT005307,CUST00403,add_to_cart,2025-04-30T14:15:00,email,beauty,tablet
EVT005308,CUST00217,purchase,2025-10-18T18:39:00,email,sport,tablet
EVT005309,CUST00031,page_view,2024-06-27T20:49:00,email,fashion,tablet
EVT005310,CUST00052,signup,2024-09-02T14:39:00,referral,sport,tablet
EVT005311,CUST00074,signup,2025-07-17T12:53:00,paid_search,home,desktop
EVT005312,CUST00012,page_view,2025-02-24T16:07:00,paid_search,electronics,mobile
EVT005313,CUST00262,add_to_cart,2024-09-02T09:15:00,paid_search,electronics,desktop
EVT005314,CUST00473,checkout_start,2025-02-16T22:24:00,organic,sport,mobile
EVT005315,CUST00086,page_view,2025-11-24T11:38:00,social,electronics,mobile
EVT005316,CUST00126,purchase,2025-01-31T07:57:00,email,fashion,tablet
EVT005317,CUST00432,purchase,2025-09-04T11:56:00,social,home,mobile
EVT005318,CUST00498,add_to_cart,2025-04-20T06:24:00,email,electronics,tablet
EVT005319,CUST00344,page_view,2024-06-08T06:07:00,email,home,mobile
EVT005320,CUST00327,page_view,2025-06-30T03:37:00,paid_search,electronics,desktop
EVT005321,CUST00006,purchase,2024-12-15T03:15:00,referral,fashion,mobile
EVT005322,CUST00402,add_to_cart,2024-09-24T11:55:00,paid_search,electronics,tablet
EVT005323,CUST00159,purchase,2025-10-11T05:41:00,social,fashion,tablet
EVT005324,CUST00387,checkout_start,2025-11-25T06:35:00,paid_search,home,desktop
EVT005325,CUST00062,checkout_start,2024-03-29T13:06:00,referral,sport,tablet
EVT005326,CUST00313,add_to_cart,2025-05-22T08:47:00,social,electronics,tablet
EVT005327,CUST00141,purchase,2025-03-28T10:13:00,email,sport,mobile
EVT005328,CUST00206,signup,2025-11-10T04:46:00,email,electronics,tablet
EVT005329,CUST00055,checkout_start,2025-09-30T19:37:00,organic,fashion,mobile
EVT005330,CUST00069,checkout_start,2025-06-29T11:35:00,referral,fashion,desktop
EVT005331,CUST00262,checkout_start,2024-02-25T22:13:00,paid_search,sport,tablet
EVT005332,CUST00016,purchase,2025-02-28T00:59:00,email,electronics,desktop
EVT005333,CUST00367,purchase,2024-11-19T02:37:00,paid_search,home,desktop
EVT005334,CUST00404,add_to_cart,2025-10-12T04:22:00,email,beauty,desktop
EVT005335,CUST00251,checkout_start,2025-04-23T08:18:00,referral,beauty,desktop
EVT005336,CUST00407,checkout_start,2026-02-05T07:02:00,social,home,mobile
EVT005337,CUST00025,signup,2024-10-08T00:24:00,referral,sport,mobile
EVT005338,CUST00200,add_to_cart,2025-04-05T17:27:00,social,home,desktop
EVT005339,CUST00411,signup,2024-10-29T15:29:00,paid_search,sport,desktop
EVT005340,CUST00463,purchase,2025-07-03T20:51:00,organic,sport,mobile
EVT005341,CUST00072,checkout_start,2024-07-08T00:56:00,organic,beauty,mobile
EVT005342,CUST00441,checkout_start,2025-01-23T08:51:00,paid_search,sport,desktop
EVT005343,CUST00023,signup,2024-09-07T13:03:00,referral,fashion,mobile
EVT005344,CUST00432,purchase,2025-10-24T14:01:00,referral,fashion,desktop
EVT005345,CUST00488,page_view,2025-02-03T11:42:00,social,home,mobile
EVT005346,CUST00064,add_to_cart,2025-03-04T01:13:00,email,electronics,tablet
EVT005347,CUST00423,signup,2025-06-08T23:43:00,email,fashion,tablet
EVT005348,CUST00325,checkout_start,2025-01-16T16:16:00,paid_search,beauty,tablet
EVT005349,CUST00294,add_to_cart,2024-11-04T04:43:00,social,electronics,desktop
EVT005350,CUST00303,checkout_start,2025-08-01T18:26:00,email,home,tablet
EVT005351,CUST00358,checkout_start,2024-09-26T22:39:00,social,sport,mobile
EVT005352,CUST00089,page_view,2025-07-10T23:12:00,social,home,tablet
EVT005353,CUST00373,page_view,2025-03-01T14:46:00,referral,fashion,mobile
EVT005354,CUST00436,page_view,2025-06-26T21:17:00,paid_search,fashion,tablet
EVT005355,CUST00495,add_to_cart,2024-12-03T12:55:00,social,beauty,mobile
EVT005356,CUST00237,page_view,2024-12-29T08:45:00,email,electronics,desktop
EVT005357,CUST00373,checkout_start,2025-07-05T10:42:00,organic,electronics,mobile
EVT005358,CUST00283,page_view,2025-01-12T07:32:00,organic,electronics,desktop
EVT005359,CUST00004,add_to_cart,2024-12-19T22:55:00,referral,sport,mobile
EVT005360,CUST00020,checkout_start,2024-09-12T20:18:00,referral,home,mobile
EVT005361,CUST00407,purchase,2026-01-05T22:08:00,social,beauty,desktop
EVT005362,CUST00407,signup,2025-08-28T05:13:00,paid_search,home,tablet
EVT005363,CUST00136,purchase,2024-06-21T07:52:00,paid_search,fashion,tablet
EVT005364,CUST00226,purchase,2025-05-16T06:38:00,referral,fashion,mobile
EVT005365,CUST00423,page_view,2025-08-05T03:02:00,paid_search,beauty,mobile
EVT005366,CUST00251,checkout_start,2025-04-01T05:04:00,paid_search,home,tablet
EVT005367,CUST00268,purchase,2024-09-02T18:42:00,email,fashion,desktop
EVT005368,CUST00035,add_to_cart,2024-08-27T11:30:00,organic,electronics,desktop
EVT005369,CUST00093,signup,2025-05-05T17:36:00,paid_search,electronics,tablet
EVT005370,CUST00233,signup,2025-09-27T00:42:00,email,electronics,desktop
EVT005371,CUST00319,purchase,2024-05-10T07:29:00,paid_search,electronics,mobile
EVT005372,CUST00314,checkout_start,2025-01-11T06:56:00,organic,home,tablet
EVT005373,CUST00175,purchase,2025-01-21T05:43:00,email,sport,tablet
EVT005374,CUST00425,purchase,2025-02-06T16:09:00,referral,electronics,mobile
EVT005375,CUST00312,add_to_cart,2024-04-01T15:09:00,organic,sport,tablet
EVT005376,CUST00322,add_to_cart,2025-05-29T02:55:00,organic,sport,tablet
EVT005377,CUST00433,add_to_cart,2025-03-26T11:11:00,referral,home,tablet
EVT005378,CUST00212,add_to_cart,2025-05-27T04:15:00,organic,home,tablet
EVT005379,CUST00465,checkout_start,2025-02-05T23:29:00,organic,beauty,desktop
EVT005380,CUST00229,add_to_cart,2024-02-06T06:10:00,organic,sport,tablet
EVT005381,CUST00276,page_view,2025-05-19T13:55:00,referral,home,mobile
EVT005382,CUST00239,checkout_start,2024-07-29T00:10:00,organic,fashion,mobile
EVT005383,CUST00025,signup,2024-10-13T16:40:00,social,beauty,tablet
EVT005384,CUST00179,purchase,2025-06-27T22:50:00,email,home,tablet
EVT005385,CUST00278,checkout_start,2025-05-11T00:37:00,referral,electronics,desktop
EVT005386,CUST00172,purchase,2024-05-11T09:39:00,paid_search,fashion,desktop
EVT005387,CUST00212,add_to_cart,2025-10-04T21:25:00,social,fashion,tablet
EVT005388,CUST00220,page_view,2025-09-18T03:34:00,email,fashion,mobile
EVT005389,CUST00158,checkout_start,2025-05-20T20:35:00,email,electronics,tablet
EVT005390,CUST00489,page_view,2025-09-20T12:09:00,social,beauty,desktop
EVT005391,CUST00340,add_to_cart,2024-12-17T09:38:00,referral,home,mobile
EVT005392,CUST00218,page_view,2025-06-09T14:16:00,social,sport,tablet
EVT005393,CUST00287,checkout_start,2024-09-02T18:32:00,referral,home,desktop
EVT005394,CUST00139,purchase,2024-10-21T02:03:00,social,beauty,tablet
EVT005395,CUST00078,signup,2025-05-24T09:05:00,social,sport,mobile
EVT005396,CUST00335,signup,2025-05-06T14:34:00,email,fashion,desktop
EVT005397,CUST00243,checkout_start,2024-03-07T02:10:00,referral,fashion,mobile
EVT005398,CUST00221,signup,2025-02-19T11:43:00,referral,fashion,desktop
EVT005399,CUST00127,checkout_start,2025-12-28T17:00:00,social,electronics,desktop
EVT005400,CUST00021,add_to_cart,2024-12-27T20:37:00,social,home,mobile
EVT005401,CUST00411,purchase,2025-04-01T14:23:00,referral,fashion,desktop
EVT005402,CUST00461,add_to_cart,2024-09-19T01:53:00,paid_search,beauty,mobile
EVT005403,CUST00494,add_to_cart,2024-09-29T15:07:00,email,beauty,desktop
EVT005404,CUST00095,add_to_cart,2025-03-11T04:54:00,organic,electronics,tablet
EVT005405,CUST00400,signup,2024-11-19T14:42:00,referral,home,tablet
EVT005406,CUST00059,checkout_start,2024-11-14T07:09:00,paid_search,home,desktop
EVT005407,CUST00195,signup,2024-06-07T00:37:00,organic,home,desktop
EVT005408,CUST00416,signup,2026-03-26T06:26:00,organic,fashion,mobile
EVT005409,CUST00104,add_to_cart,2024-09-11T02:52:00,social,home,tablet
EVT005410,CUST00097,checkout_start,2025-05-17T18:32:00,social,sport,desktop
EVT005411,CUST00316,purchase,2024-11-22T23:51:00,organic,beauty,mobile
EVT005412,CUST00219,checkout_start,2024-06-30T00:31:00,social,electronics,desktop
EVT005413,CUST00404,purchase,2025-09-14T07:55:00,organic,electronics,desktop
EVT005414,CUST00376,purchase,2024-06-25T23:55:00,email,home,mobile
EVT005415,CUST00199,purchase,2025-02-01T14:05:00,paid_search,sport,tablet
EVT005416,CUST00235,page_view,2024-10-27T05:55:00,email,beauty,tablet
EVT005417,CUST00251,checkout_start,2025-01-20T00:47:00,email,home,tablet
EVT005418,CUST00224,add_to_cart,2025-06-11T03:33:00,email,sport,tablet
EVT005419,CUST00256,add_to_cart,2025-04-18T02:17:00,social,sport,desktop
EVT005420,CUST00452,checkout_start,2025-06-28T20:04:00,organic,sport,tablet
EVT005421,CUST00257,add_to_cart,2025-11-22T05:26:00,email,sport,mobile
EVT005422,CUST00043,add_to_cart,2025-02-07T04:13:00,referral,sport,tablet
EVT005423,CUST00460,signup,2024-10-18T03:20:00,organic,electronics,desktop
EVT005424,CUST00358,add_to_cart,2024-05-30T06:55:00,organic,home,tablet
EVT005425,CUST00140,checkout_start,2025-06-20T08:59:00,social,beauty,desktop
EVT005426,CUST00037,page_view,2025-09-10T21:17:00,social,beauty,desktop
EVT005427,CUST00004,signup,2025-03-11T10:26:00,referral,fashion,tablet
EVT005428,CUST00044,checkout_start,2024-07-30T12:43:00,email,beauty,tablet
EVT005429,CUST00206,purchase,2025-10-21T21:28:00,email,beauty,tablet
EVT005430,CUST00222,checkout_start,2024-11-06T12:55:00,social,beauty,mobile
EVT005431,CUST00288,signup,2024-09-05T04:00:00,email,fashion,tablet
EVT005432,CUST00224,checkout_start,2025-04-12T10:56:00,paid_search,electronics,desktop
EVT005433,CUST00187,signup,2025-02-14T09:36:00,referral,sport,desktop
EVT005434,CUST00271,signup,2025-05-09T18:35:00,social,fashion,desktop
EVT005435,CUST00185,add_to_cart,2025-07-25T23:17:00,paid_search,electronics,desktop
EVT005436,CUST00040,page_view,2025-03-27T11:44:00,social,sport,mobile
EVT005437,CUST00305,add_to_cart,2025-07-18T14:50:00,referral,beauty,tablet
EVT005438,CUST00142,purchase,2025-05-13T01:24:00,paid_search,home,desktop
EVT005439,CUST00441,page_view,2025-03-01T06:37:00,paid_search,fashion,mobile
EVT005440,CUST00132,page_view,2024-10-30T01:12:00,referral,fashion,tablet
EVT005441,CUST00421,page_view,2024-09-22T07:52:00,organic,electronics,mobile
EVT005442,CUST00411,page_view,2025-04-01T08:42:00,social,home,desktop
EVT005443,CUST00257,signup,2025-12-24T10:21:00,social,home,desktop
EVT005444,CUST00069,signup,2025-08-17T11:09:00,social,electronics,desktop
EVT005445,CUST00039,signup,2024-11-07T06:26:00,social,home,desktop
EVT005446,CUST00233,page_view,2026-02-28T06:20:00,social,sport,tablet
EVT005447,CUST00103,page_view,2026-01-02T14:45:00,paid_search,home,desktop
EVT005448,CUST00497,signup,2025-03-13T13:58:00,social,fashion,tablet
EVT005449,CUST00105,signup,2024-10-30T22:51:00,email,sport,desktop
EVT005450,CUST00341,signup,2024-12-06T02:29:00,paid_search,home,tablet
EVT005451,CUST00199,signup,2024-05-14T22:07:00,referral,sport,mobile
EVT005452,CUST00397,purchase,2025-09-02T04:16:00,referral,home,tablet
EVT005453,CUST00241,signup,2025-02-11T22:10:00,paid_search,beauty,tablet
EVT005454,CUST00480,purchase,2025-09-25T09:08:00,referral,home,mobile
EVT005455,CUST00249,purchase,2024-11-25T06:27:00,referral,sport,mobile
EVT005456,CUST00047,purchase,2025-06-21T04:41:00,organic,sport,mobile
EVT005457,CUST00348,add_to_cart,2025-10-05T23:47:00,organic,fashion,tablet
EVT005458,CUST00490,add_to_cart,2024-09-05T05:06:00,organic,home,tablet
EVT005459,CUST00039,checkout_start,2025-04-07T01:40:00,email,beauty,mobile
EVT005460,CUST00424,purchase,2025-10-20T23:17:00,paid_search,fashion,mobile
EVT005461,CUST00049,purchase,2024-07-28T10:27:00,paid_search,fashion,tablet
EVT005462,CUST00109,add_to_cart,2025-09-02T01:33:00,email,fashion,tablet
EVT005463,CUST00068,add_to_cart,2025-04-12T04:20:00,referral,electronics,desktop
EVT005464,CUST00008,purchase,2025-05-05T01:41:00,email,home,tablet
EVT005465,CUST00388,checkout_start,2025-11-26T09:04:00,paid_search,electronics,mobile
EVT005466,CUST00453,add_to_cart,2025-04-08T16:19:00,email,electronics,desktop
EVT005467,CUST00144,signup,2024-08-13T00:48:00,paid_search,fashion,mobile
EVT005468,CUST00264,signup,2024-05-08T18:40:00,referral,beauty,mobile
EVT005469,CUST00072,checkout_start,2024-09-19T08:00:00,paid_search,electronics,mobile
EVT005470,CUST00465,page_view,2024-05-23T14:30:00,referral,fashion,mobile
EVT005471,CUST00347,add_to_cart,2025-02-03T22:44:00,paid_search,beauty,desktop
EVT005472,CUST00323,checkout_start,2024-06-13T15:27:00,email,home,desktop
EVT005473,CUST00204,purchase,2025-07-04T14:08:00,email,beauty,mobile
EVT005474,CUST00173,page_view,2025-04-11T09:35:00,email,beauty,mobile
EVT005475,CUST00093,page_view,2025-11-18T13:27:00,email,fashion,tablet
EVT005476,CUST00112,add_to_cart,2025-01-18T23:55:00,referral,home,mobile
EVT005477,CUST00237,checkout_start,2024-06-29T04:04:00,organic,electronics,mobile
EVT005478,CUST00453,add_to_cart,2025-03-25T07:40:00,referral,electronics,desktop
EVT005479,CUST00081,signup,2025-03-16T19:54:00,referral,home,tablet
EVT005480,CUST00093,add_to_cart,2025-09-27T14:30:00,paid_search,sport,mobile
EVT005481,CUST00426,signup,2024-05-31T19:55:00,organic,fashion,desktop
EVT005482,CUST00471,page_view,2025-04-20T22:38:00,paid_search,beauty,desktop
EVT005483,CUST00307,checkout_start,2024-10-23T18:44:00,email,beauty,tablet
EVT005484,CUST00472,add_to_cart,2024-05-08T09:51:00,organic,electronics,desktop
EVT005485,CUST00482,purchase,2025-05-31T05:02:00,email,sport,mobile
EVT005486,CUST00024,checkout_start,2024-11-28T22:17:00,paid_search,beauty,desktop
EVT005487,CUST00449,checkout_start,2024-07-29T12:17:00,email,fashion,mobile
EVT005488,CUST00384,page_view,2025-06-11T13:37:00,email,fashion,mobile
EVT005489,CUST00354,purchase,2025-06-23T20:03:00,paid_search,fashion,desktop
EVT005490,CUST00204,add_to_cart,2026-02-12T07:20:00,social,sport,mobile
EVT005491,CUST00434,signup,2025-06-25T14:58:00,email,beauty,mobile
EVT005492,CUST00029,checkout_start,2025-07-27T06:34:00,paid_search,electronics,mobile
EVT005493,CUST00023,purchase,2024-08-13T01:42:00,paid_search,fashion,desktop
EVT005494,CUST00264,purchase,2024-11-14T20:30:00,email,home,desktop
EVT005495,CUST00190,purchase,2025-10-15T13:07:00,paid_search,sport,tablet
EVT005496,CUST00159,add_to_cart,2026-01-20T20:01:00,email,home,desktop
EVT005497,CUST00327,checkout_start,2025-09-14T07:11:00,social,home,tablet
EVT005498,CUST00404,page_view,2025-12-12T16:18:00,email,home,tablet
EVT005499,CUST00211,purchase,2025-02-25T10:07:00,email,beauty,mobile
EVT005500,CUST00161,page_view,2024-04-20T16:23:00,social,beauty,tablet
EVT005501,CUST00346,signup,2024-11-04T11:45:00,email,sport,desktop
EVT005502,CUST00168,add_to_cart,2025-12-20T00:02:00,paid_search,beauty,tablet
EVT005503,CUST00162,purchase,2024-06-09T05:36:00,email,sport,desktop
EVT005504,CUST00327,signup,2025-08-06T02:00:00,paid_search,fashion,mobile
EVT005505,CUST00167,checkout_start,2024-08-09T23:16:00,email,beauty,tablet
EVT005506,CUST00325,purchase,2024-11-05T23:12:00,paid_search,fashion,desktop
EVT005507,CUST00204,page_view,2025-12-29T01:17:00,email,fashion,desktop
EVT005508,CUST00158,signup,2025-05-14T01:11:00,social,electronics,tablet
EVT005509,CUST00040,add_to_cart,2024-10-07T15:09:00,referral,sport,mobile
EVT005510,CUST00063,add_to_cart,2024-06-20T19:49:00,email,fashion,desktop
EVT005511,CUST00457,add_to_cart,2024-09-17T19:09:00,referral,home,mobile
EVT005512,CUST00045,add_to_cart,2024-08-13T18:25:00,referral,home,mobile
EVT005513,CUST00236,signup,2025-11-11T21:41:00,email,fashion,tablet
EVT005514,CUST00028,add_to_cart,2025-04-29T14:34:00,email,beauty,desktop
EVT005515,CUST00235,signup,2024-03-30T01:28:00,paid_search,home,desktop
EVT005516,CUST00205,signup,2025-10-22T12:24:00,email,sport,mobile
EVT005517,CUST00221,checkout_start,2024-10-08T21:36:00,paid_search,sport,desktop
EVT005518,CUST00259,checkout_start,2024-05-14T21:47:00,organic,sport,desktop
EVT005519,CUST00172,purchase,2025-02-09T05:21:00,paid_search,sport,desktop
EVT005520,CUST00406,signup,2024-11-26T12:24:00,paid_search,fashion,mobile
